date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route,rainfall_mm,rain_anomaly_mm
2014-02-01,1.5395124894101406,27.881163625560717,20.0,0.196424,True,low,2014,recovery,provisional,True,False,False,True,11,False,,seasonal,per_year_detection,350.02068584070776,112.88285398230087
2014-03-01,0.29668912567595507,4.222423496815839,20.0,0.196424,True,usable,2014,recession,provisional,False,False,False,True,11,False,,seasonal,per_year_detection,42.546460176990976,-43.47422566371681
2014-04-01,0.23383604338374298,4.584227803280076,20.0,0.196424,True,usable,2014,recession,provisional,False,False,False,True,11,False,,seasonal,per_year_detection,11.893694690265304,5.230973451327434
2014-05-01,0.20611222408153532,3.110858853244649,20.0,0.196424,True,usable,2014,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection,7.328650442477747,6.6995575221237935
2014-06-01,0.17492864813451475,3.0273039924189806,20.0,0.196424,True,usable,2014,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection,2.400221238937893,2.181747787610489
2014-07-01,0.16446561622289513,3.029794632816931,20.0,0.196424,True,usable,2014,recession,provisional,False,True,False,False,,False,,seasonal,per_year_detection,0.3293141592919607,0.17168141592917668
2014-08-01,0.14823295019957416,3.048523432006109,20.0,0.196424,True,usable,2014,recession,provisional,False,False,False,False,,True,10,seasonal,per_year_detection,0.3526548672565573,0.12466814159288792
2014-09-01,0.13284532836737323,3.0460654557445253,20.0,0.196424,True,usable,2014,recession,provisional,False,False,False,False,,True,10,seasonal,per_year_detection,0.0221238938052896,-0.2429203539822505
2014-10-01,0.11568308670824452,3.041521057772527,20.0,0.196424,True,usable,2014,recession,provisional,False,False,False,False,,True,10,seasonal,per_year_detection,0.0444690265486542,-6.452986725663617
2014-11-01,0.1046043074591044,3.030386670288575,20.0,0.196424,True,usable,2014,recession,provisional,False,False,True,False,,True,10,seasonal,per_year_detection,15.258960176990977,-37.508738938053085
2014-12-01,0.12693894728719696,4.331035833251707,20.0,0.196424,True,usable,2015,recovery,ok,False,False,False,False,,True,10,seasonal,per_year_detection,98.3557522123892,-25.10851769911504
2015-01-01,0.5968413368268981,14.073767787306496,20.0,0.196424,True,usable,2015,recovery,ok,True,False,False,True,12,False,,seasonal,per_year_detection,239.433849557522,6.768030973451403
2015-02-01,0.3347474354345721,3.882785889893361,20.0,0.196424,True,usable,2015,recession,ok,False,False,False,True,12,False,,seasonal,per_year_detection,79.29435840707947,-157.8434734513274
2015-03-01,0.28611265114733053,3.450406633792119,20.0,0.196424,True,usable,2015,recession,ok,False,False,False,True,12,False,,seasonal,per_year_detection,56.486393805309554,-29.53429203539823
2015-04-01,0.1632303027659385,3.0263363173791213,20.0,0.196424,True,usable,2015,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection,6.662721238937871,0.0
