date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,confidence,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route,rainfall_mm,rain_anomaly_mm
2013-04-01,0.3415913132258643,4.543944814161088,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,4.538006809037279,-22.64376354069946
2013-05-01,0.33304829938602776,8.923479131699002,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,29.33769730733501,-1.114113277623023
2013-06-01,0.43092426306231835,15.98908684953579,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,102.66168368926012,57.779758588672244
2013-07-01,0.4505632713367002,3.225081802227047,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,42.50897554936534,1.5558031569173565
2013-08-01,0.43682403892669547,6.584665895955377,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,26.139678118229472,-4.6923553079541875
2013-09-01,0.4076090680214677,5.016654612994234,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,41.94466109563585,15.73150727329001
2013-10-01,0.38782982204183836,3.3777722887247843,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,13.204302073661218,-17.77923243577841
2013-11-01,0.47025341886534333,3.2160606629591824,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,27.79758588672219,-33.68752708139895
2013-12-01,0.28782373160582336,3.197328491397145,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,21.77653977096856,-24.286536675951716
2014-01-01,0.2347420243492851,3.076600713788306,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,26.240947075208723,-12.4311358712473
2014-02-01,0.2099589540746353,3.2926819801517424,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,44.64815846487137,3.6521819870009224
2014-03-01,0.2104973516354246,3.2821643216626817,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,83.73865676261201,41.33274528009903
2014-04-01,0.20754102836225857,3.298798798185336,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,3,aseasonal,event_characterisation,46.914329928814425,19.732559579077684
2014-05-01,0.19935848216390945,3.0877790820115294,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,3,aseasonal,event_characterisation,36.215258433921214,5.763447848963182
2014-06-01,0.2755938125427878,11.236748815493947,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,62.081367997523806,17.199442896935935
2014-07-01,0.2742231673543516,17.128155100559496,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,23.690962550293847,-17.262209842154135
2014-08-01,0.22280085769633215,3.76257033830031,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,27.163974001856825,-3.6680594243268345
2014-09-01,0.23849631151997724,3.18436877502139,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,25.768492726709816,-0.4446610956360253
2014-10-01,0.20687393474568472,3.1133693272276437,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,22.60894459919512,-8.37458991024451
2014-11-01,0.28292963104072816,6.603441258789789,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,19.432281027545468,-42.05283194057567
